"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.entity_id","Input.short_text","Input.ambiguous_entity","Input.candidate_link","Answer.Q1","Answer.Q2","Answer.comment","Approve","Reject"
"25F7H57DZKPFLFLSBO4MA5L8LD2C2K","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2QGOGQSCM6IAHDZQG1LU80OQSGBHHN","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:39:49 GMT 2012","Fri Oct 19 04:39:58 GMT 2012","Thu Oct 25 21:39:58 PDT 2012","","","","9","100% (14/14)","100% (14/14)","100% (11/11)","243468422904688640_love","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","love","http://en.wikipedia.org/wiki/Romance_(love)","true","",""
"25F7H57DZKPFLFLSBO4MA5L8LD2C2K","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2TS11K274J79R13IZFE4EUXFK95DFC","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:41:25 GMT 2012","Fri Oct 19 04:41:31 GMT 2012","Thu Oct 25 21:41:31 PDT 2012","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","243468422904688640_love","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","love","http://en.wikipedia.org/wiki/Romance_(love)","false","",""
"20BUHYW2GTP9YLE433D1E9YSRJMRMW","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","209M8JIA0RYNQK9ZHRD0DBMJ1QM05R","A1K9WP8Q74E9G2","Submitted","Fri Oct 19 05:29:31 GMT 2012","Fri Oct 19 05:29:36 GMT 2012","Thu Oct 25 22:29:36 PDT 2012","","","","5","100% (33/33)","100% (33/33)","0% (0/0)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Craft_unionism","false","",""
"20BUHYW2GTP9YLE433D1E9YSRJMRMW","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","29PR24SMEZZ2TTRYLGL8X9Y3GPZJ2E","AMAAE4PQGWD99","Submitted","Fri Oct 19 05:12:02 GMT 2012","Fri Oct 19 05:12:09 GMT 2012","Thu Oct 25 22:12:09 PDT 2012","","","","7","100% (14/14)","100% (14/14)","100% (11/11)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Craft_unionism","false","",""
"20BUHYW2GTP9YLE433D1E9YSRJMRMW","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2ESSPW1INMHG51BV1U1BEBFMNAN4HK","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:11:04 GMT 2012","Fri Oct 19 04:11:11 GMT 2012","Thu Oct 25 21:11:11 PDT 2012","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Craft_unionism","false","",""
"2AGMNCWYB49FG3Z4F4S1RONSW9WRNW","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2F3MJTUHYW2G00G38EJ54M16I29JOF","A2T5CROJ0FWIJY","Submitted","Sun Oct 21 16:05:35 GMT 2012","Sun Oct 21 16:05:46 GMT 2012","Sun Oct 28 09:05:46 PDT 2012","","","","11","100% (12/12)","100% (12/12)","0% (0/0)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Craft_beer","false","",""
"2AGMNCWYB49FG3Z4F4S1RONSW9WRNW","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2K5ZXR24SMEZ6DTUITE928P96Z9H0L","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:34:34 GMT 2012","Fri Oct 19 04:34:39 GMT 2012","Thu Oct 25 21:34:39 PDT 2012","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Craft_beer","false","",""
"2AGMNCWYB49FG3Z4F4S1RONSW9WRNW","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2W33Q39Z0B6U0ZD52LMS1VRKOLXLWY","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:33:51 GMT 2012","Fri Oct 19 04:34:04 GMT 2012","Thu Oct 25 21:34:04 PDT 2012","","","","13","100% (14/14)","100% (14/14)","100% (11/11)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Craft_beer","false","",""
"2SKYU98JHSTLIESCDIA9QOBJHN6PDK","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","22TCSTMOFXRDZFPOZLPDVXJFUWYQTW","ATQWZNGQCN1RA","Submitted","Fri Oct 19 03:51:28 GMT 2012","Fri Oct 19 03:51:44 GMT 2012","Thu Oct 25 20:51:44 PDT 2012","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Craft","false","",""
"2SKYU98JHSTLIESCDIA9QOBJHN6PDK","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2LJI8IUB2YU9FUO4RS23T0FBR6HJ7S","A1VKHE5L6QVFUV","Submitted","Fri Oct 19 19:43:39 GMT 2012","Fri Oct 19 19:43:42 GMT 2012","Fri Oct 26 12:43:42 PDT 2012","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Craft","true","",""
"2SKYU98JHSTLIESCDIA9QOBJHN6PDK","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2V33L0FBJ9IOIULVPLMEDRPRAHXZNY","AMAAE4PQGWD99","Submitted","Fri Oct 19 03:40:13 GMT 2012","Fri Oct 19 04:03:35 GMT 2012","Thu Oct 25 21:03:35 PDT 2012","","","","1402","100% (14/14)","100% (14/14)","100% (11/11)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Craft","true","",""
"2DJINMHGYQ4JAYHN4I6MNFOY1M7L8B","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","28XPQJQ9OPLL4NE6KYOGGKCO7HWZ1W","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:53:30 GMT 2012","Fri Oct 19 04:53:41 GMT 2012","Thu Oct 25 21:53:41 PDT 2012","","","","11","100% (14/14)","100% (14/14)","100% (11/11)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Robert_Craft","false","",""
"2DJINMHGYQ4JAYHN4I6MNFOY1M7L8B","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","28XPQJQ9OPLL4NE6KYOGGKCO7IQ1ZU","A1VKHE5L6QVFUV","Submitted","Fri Oct 19 19:08:37 GMT 2012","Fri Oct 19 19:08:40 GMT 2012","Fri Oct 26 12:08:40 PDT 2012","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Robert_Craft","false","",""
"2DJINMHGYQ4JAYHN4I6MNFOY1M7L8B","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2JR6KW4ZMAZHO2YXDXROVNVRPXL8HZ","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:32:21 GMT 2012","Fri Oct 19 04:32:25 GMT 2012","Thu Oct 25 21:32:25 PDT 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Robert_Craft","false","",""
"27JSNQQ7Q670CCXWAUI1ATQC411UAJ","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","291RNDWIOV1SE3UFB07U93YD73LHWI","ATQWZNGQCN1RA","Submitted","Fri Oct 19 03:53:35 GMT 2012","Fri Oct 19 03:53:40 GMT 2012","Thu Oct 25 20:53:40 PDT 2012","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/The_Craft_(film)","false","",""
"27JSNQQ7Q670CCXWAUI1ATQC411UAJ","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2JJJ85OZIZEHTLH1KVFQDEWP5HVYAP","A1VKHE5L6QVFUV","Submitted","Fri Oct 19 15:31:47 GMT 2012","Fri Oct 19 15:31:50 GMT 2012","Fri Oct 26 08:31:50 PDT 2012","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/The_Craft_(film)","false","",""
"27JSNQQ7Q670CCXWAUI1ATQC411UAJ","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","2TEJUNU8LZ6REBNHPGZDGJ3VM3X3J7","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:30:43 GMT 2012","Fri Oct 19 04:30:54 GMT 2012","Thu Oct 25 21:30:54 PDT 2012","","","","11","100% (14/14)","100% (14/14)","100% (11/11)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/The_Craft_(film)","false","",""
"2I0NMHGYQ4J3ULII9MDFNOYYLXGM94","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:46 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:46 GMT 2012","","","297YQS1CSTMOM8YPQB9C9EYDVTKPM9","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:39:29 GMT 2012","Fri Oct 19 04:39:36 GMT 2012","Thu Oct 25 21:39:36 PDT 2012","","","","7","100% (14/14)","100% (14/14)","100% (11/11)","29519188114_jesus","RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus","jesus","http://en.wikipedia.org/wiki/Jesus_Jones","false","",""
"2I0NMHGYQ4J3ULII9MDFNOYYLXGM94","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:46 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:46 GMT 2012","","","2TNCNHMVHVKCQB8DI9Y4R79KYT1422","A1VKHE5L6QVFUV","Submitted","Fri Oct 19 19:13:32 GMT 2012","Fri Oct 19 19:13:37 GMT 2012","Fri Oct 26 12:13:37 PDT 2012","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","29519188114_jesus","RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus","jesus","http://en.wikipedia.org/wiki/Jesus_Jones","false","",""
"2I0NMHGYQ4J3ULII9MDFNOYYLXGM94","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:46 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:46 GMT 2012","","","2TUD21O3W5XH7UW1QPTK6EPL0L7AG5","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:27:26 GMT 2012","Fri Oct 19 04:27:30 GMT 2012","Thu Oct 25 21:27:30 PDT 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","29519188114_jesus","RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus","jesus","http://en.wikipedia.org/wiki/Jesus_Jones","false","",""
"2UNNQYN5F3Q0QRC5WTEC4YB4CJO9D9","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:56 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:56 GMT 2012","","","209M8JIA0RYNQK9ZHRD0DBMJ1QL05Q","AMAAE4PQGWD99","Submitted","Fri Oct 19 05:09:24 GMT 2012","Fri Oct 19 05:09:33 GMT 2012","Thu Oct 25 22:09:33 PDT 2012","","","","9","100% (14/14)","100% (14/14)","100% (11/11)","243468422904688640_craft","I have discovered washi tape and now I am in love. Multi-colored, multi-patterned masking tape for every #craft thing you can think of.","craft","http://en.wikipedia.org/wiki/Arts_and_crafts","true","",""
